season,game_date,player,team,position,minutes,points,rebounds,assists
2023,2023-08-12,Alyssa Thomas,Sun,F,40,26,10,5
2023,2023-08-12,Tiffany Hayes,Sun,G,36,19,4,4
2023,2023-08-12,Rebecca Allen,Sun,G,19,5,1,0
2023,2023-08-12,Natisha Hiedeman,Sun,G,37,15,5,6
2023,2023-08-12,Olivia Nelson-Ododa,Sun,F,17,2,5,0
2023,2023-08-12,Tyasha Harris,Sun,G,3,0,0,1
2023,2023-08-12,DiJonai Carrington,Sun,G,19,11,5,1
2023,2023-08-12,Natasha Howard,Wings,F,37,9,7,5
2023,2023-08-12,Satou Sabally,Wings,F,36,28,8,5
2023,2023-08-12,Teaira McCowan,Wings,C,19,8,7,6
2023,2023-08-12,Arike Ogunbowale,Wings,G,38,23,6,2
2023,2023-08-12,Crystal Dangerfield,Wings,G,34,16,3,4
2023,2023-08-12,Maddy Siegrist,Wings,F,5,0,1,0
2023,2023-08-12,Awak Kuier,Wings,F,2,0,0,0
2023,2023-08-12,Kalani Brown,Wings,C,20,6,1,0
2023,2023-08-12,Odyssey Sims,Wings,G,4,0,0,0
2023,2023-08-12,Veronica Burton,Wings,G,4,1,1,0
2023,2023-08-11,Alanna Smith,Sky,F,32,19,6,2
2023,2023-08-11,Elizabeth Williams,Sky,C,27,8,2,2
2023,2023-08-11,Courtney Williams,Sky,G,28,10,10,6
2023,2023-08-11,Kahleah Copper,Sky,G,30,8,5,3
2023,2023-08-11,Marina Mabrey,Sky,G,32,12,2,4
2023,2023-08-11,Robyn Parks,Sky,F,15,3,1,1
2023,2023-08-11,Morgan Bertsch,Sky,F,5,0,0,0
2023,2023-08-11,Ruthy Hebard,Sky,F,13,8,6,2
2023,2023-08-11,Taylor Soule,Sky,F,2,0,0,0
2023,2023-08-11,Dana Evans,Sky,G,17,5,1,1
2023,2023-08-11,Betnijah Laney,Liberty,F,28,11,1,3
2023,2023-08-11,Breanna Stewart,Liberty,F,32,21,12,6
2023,2023-08-11,Jonquel Jones,Liberty,F,29,18,7,4
2023,2023-08-11,Courtney Vandersloot,Liberty,G,29,5,3,6
2023,2023-08-11,Sabrina Ionescu,Liberty,G,33,19,5,8
2023,2023-08-11,Kayla Thornton,Liberty,F,17,7,1,0
2023,2023-08-11,Nyara Sabally,Liberty,F,2,0,1,0
2023,2023-08-11,Stefanie Dolson,Liberty,C,11,2,1,0
2023,2023-08-11,Marine Johannes,Liberty,G,19,6,2,1
2023,2023-08-11,Jocelyn Willoughby,Liberty,G,2,0,1,0
2023,2023-08-11,Tianna Hawkins,Mystics,F,25,19,10,2
2023,2023-08-11,Myisha Hines-Allen,Mystics,F,25,15,7,5
2023,2023-08-11,Natasha Cloud,Mystics,G,34,21,4,6
2023,2023-08-11,Brittney Sykes,Mystics,G,31,12,6,6
2023,2023-08-11,Shatori Walker-Kimbrough,Mystics,G,32,3,5,2
2023,2023-08-11,Cyesha Damian Goree,Mystics,F,8,3,0,0
2023,2023-08-11,Queen Egbo,Mystics,C,19,10,3,1
2023,2023-08-11,Linnae Harper,Mystics,G,3,0,0,0
2023,2023-08-11,Li Meng,Mystics,G,26,6,0,5
2023,2023-08-11,A'ja Wilson,Aces,F,31,40,12,1
2023,2023-08-11,Kiah Stokes,Aces,C,21,0,6,0
2023,2023-08-11,Chelsea Gray,Aces,G,35,19,3,10
2023,2023-08-11,Kelsey Plum,Aces,G,33,19,0,10
2023,2023-08-11,Jackie Young,Aces,G,33,17,2,4
2023,2023-08-11,Alysha Clark,Aces,F,25,2,6,2
2023,2023-08-11,Cayla George,Aces,F,3,3,2,0
2023,2023-08-11,Alaina Coates,Aces,C,3,2,1,0
2023,2023-08-11,Sydney Colson,Aces,G,3,0,0,1
2023,2023-08-11,Kierstan Bell,Aces,G,14,11,2,1
2023,2023-08-10,Jessica Shepard,Lynx,F,28,13,7,2
2023,2023-08-10,Napheesa Collier,Lynx,F,25,8,5,2
2023,2023-08-10,Diamond Miller,Lynx,F,22,11,3,2
2023,2023-08-10,Kayla McBride,Lynx,G,29,10,1,1
2023,2023-08-10,Lindsay Allen,Lynx,G,21,0,3,5
2023,2023-08-10,Bridget Carleton,Lynx,F,4,0,0,0
2023,2023-08-10,Dorka Juhasz,Lynx,F,13,0,4,1
2023,2023-08-10,Nikolina Milic,Lynx,F,19,9,2,0
2023,2023-08-10,Rachel Banham,Lynx,G,20,18,0,1
2023,2023-08-10,Tiffany Mitchell,Lynx,G,15,4,1,3
2023,2023-08-10,Aerial Powers,Lynx,G,3,0,0,0
2023,2023-08-10,Aliyah Boston,Fever,F,32,15,13,1
2023,2023-08-10,Erica Wheeler,Fever,G,27,17,1,10
2023,2023-08-10,Kelsey Mitchell,Fever,G,34,24,1,4
2023,2023-08-10,Victoria Vivians,Fever,G,21,6,4,2
2023,2023-08-10,Kristy Wallace,Fever,G,23,13,4,1
2023,2023-08-10,Emma Cannon,Fever,F,5,2,1,1
2023,2023-08-10,NaLyssa Smith,Fever,F,19,12,7,1
2023,2023-08-10,Amanda Zahui B.,Fever,C,3,0,1,0
2023,2023-08-10,Lexie Hull,Fever,G,17,0,3,2
2023,2023-08-10,Grace Berger,Fever,G,19,2,4,1
2023,2023-08-10,DeWanna Bonner,Sun,F,2,0,0,0
2023,2023-08-10,Alyssa Thomas,Sun,F,40,20,11,8
2023,2023-08-10,Tiffany Hayes,Sun,G,40,15,4,4
2023,2023-08-10,Rebecca Allen,Sun,G,28,24,2,0
2023,2023-08-10,Natisha Hiedeman,Sun,G,19,1,0,2
2023,2023-08-10,Olivia Nelson-Ododa,Sun,F,23,3,9,1
2023,2023-08-10,Bernadett Hatar,Sun,C,15,6,2,0
2023,2023-08-10,Tyasha Harris,Sun,G,21,7,1,2
2023,2023-08-10,DiJonai Carrington,Sun,G,12,8,2,0
2023,2023-08-10,Brianna Turner,Mercury,F,29,6,4,2
2023,2023-08-10,Brittney Griner,Mercury,C,30,21,10,2
2023,2023-08-10,Diana Taurasi,Mercury,G,32,16,2,5
2023,2023-08-10,Moriah Jefferson,Mercury,G,27,17,2,5
2023,2023-08-10,Sophie Cunningham,Mercury,G,29,9,2,2
2023,2023-08-10,Michaela Onyenwere,Mercury,F,15,5,1,0
2023,2023-08-10,Kadi Sissoko,Mercury,F,4,0,1,0
2023,2023-08-10,Megan Gustafson,Mercury,C,10,10,0,0
2023,2023-08-10,Sug Sutton,Mercury,G,17,2,3,4
2023,2023-08-10,Destanni Henderson,Mercury,G,7,4,1,1
2023,2023-08-10,Cheyenne Parker,Dream,F,28,6,8,2
2023,2023-08-10,Nia Coffey,Dream,F,21,3,2,1
2023,2023-08-10,Danielle Robinson,Dream,G,21,3,1,1
2023,2023-08-10,Allisha Gray,Dream,G,32,17,7,3
2023,2023-08-10,Rhyne Howard,Dream,G,34,20,6,1
2023,2023-08-10,Monique Billings,Dream,F,19,3,11,0
2023,2023-08-10,Naz Hillmon,Dream,F,10,0,2,0
2023,2023-08-10,Iliana Rupert,Dream,C,2,0,0,0
2023,2023-08-10,AD Durr,Dream,G,7,3,0,1
2023,2023-08-10,Aari McDonald,Dream,G,19,10,3,3
2023,2023-08-10,Haley Jones,Dream,G,7,2,5,0
2023,2023-08-10,Dulcy Fankam Mendjiadeu,Storm,F,15,5,5,1
2023,2023-08-10,Ezi Magbegor,Storm,C,39,17,11,2
2023,2023-08-10,Sami Whitcomb,Storm,G,30,11,6,5
2023,2023-08-10,Jewell Loyd,Storm,G,38,19,8,1
2023,2023-08-10,Jordan Horston,Storm,G,27,4,8,2
2023,2023-08-10,Mercedes Russell,Storm,C,24,9,5,2
2023,2023-08-10,Kia Nurse,Storm,G,12,0,0,0
2023,2023-08-10,Jade Melbourne,Storm,G,15,3,2,1
2023,2023-08-08,DeWanna Bonner,Sun,F,23,21,8,3
2023,2023-08-08,Alyssa Thomas,Sun,F,35,16,12,8
2023,2023-08-08,Tiffany Hayes,Sun,G,26,10,4,1
2023,2023-08-08,Rebecca Allen,Sun,G,20,13,2,1
2023,2023-08-08,Natisha Hiedeman,Sun,G,22,4,2,2
2023,2023-08-08,Olivia Nelson-Ododa,Sun,F,17,4,3,0
2023,2023-08-08,Bernadett Hatar,Sun,C,5,0,0,0
2023,2023-08-08,Tyasha Harris,Sun,G,23,4,1,3
2023,2023-08-08,DiJonai Carrington,Sun,G,25,9,2,2
2023,2023-08-08,Leigha Brown,Sun,G,4,0,0,1
2023,2023-08-08,Gabby Williams,Storm,F,17,7,3,4
2023,2023-08-08,Dulcy Fankam Mendjiadeu,Storm,F,28,8,12,1
2023,2023-08-08,Ezi Magbegor,Storm,C,28,10,6,4
2023,2023-08-08,Sami Whitcomb,Storm,G,28,11,4,5
2023,2023-08-08,Jewell Loyd,Storm,G,32,11,3,1
2023,2023-08-08,Joyner Holmes,Storm,F,9,4,2,1
2023,2023-08-08,Mercedes Russell,Storm,C,11,0,1,1
2023,2023-08-08,Yvonne Turner,Storm,G,4,3,1,0
2023,2023-08-08,Kia Nurse,Storm,G,17,0,2,1
2023,2023-08-08,Jordan Horston,Storm,G,15,9,2,0
2023,2023-08-08,Jade Melbourne,Storm,G,13,6,4,1
2023,2023-08-08,Nneka Ogwumike,Sparks,F,33,20,11,1
2023,2023-08-08,Karlie Samuelson,Sparks,F,31,13,6,1
2023,2023-08-08,Azura Stevens,Sparks,F,20,8,2,1
2023,2023-08-08,Layshia Clarendon,Sparks,G,28,17,3,5
2023,2023-08-08,Jordin Canada,Sparks,G,29,10,4,7
2023,2023-08-08,Dearica Hamby,Sparks,F,19,6,1,1
2023,2023-08-08,Jasmine Thomas,Sparks,G,14,5,2,2
2023,2023-08-08,Evina Westbrook,Sparks,G,10,3,1,1
2023,2023-08-08,Rae Burrell,Sparks,G,1,0,0,0
2023,2023-08-08,Zia Cooke,Sparks,G,15,5,1,0
2023,2023-08-08,Aliyah Boston,Fever,F,27,18,9,2
2023,2023-08-08,Erica Wheeler,Fever,G,17,0,2,4
2023,2023-08-08,Kelsey Mitchell,Fever,G,36,21,2,1
2023,2023-08-08,Victoria Vivians,Fever,G,18,5,8,0
2023,2023-08-08,Lexie Hull,Fever,G,15,4,2,1
2023,2023-08-08,Emma Cannon,Fever,F,5,2,3,0
2023,2023-08-08,NaLyssa Smith,Fever,F,18,8,6,0
2023,2023-08-08,Amanda Zahui B.,Fever,C,12,2,2,1
2023,2023-08-08,Kristy Wallace,Fever,G,30,6,3,7
2023,2023-08-08,Grace Berger,Fever,G,22,14,2,4
2023,2023-08-08,Jessica Shepard,Lynx,F,36,17,7,5
2023,2023-08-08,Napheesa Collier,Lynx,F,27,29,9,2
2023,2023-08-08,Diamond Miller,Lynx,F,34,5,11,2
2023,2023-08-08,Kayla McBride,Lynx,G,33,13,3,7
2023,2023-08-08,Lindsay Allen,Lynx,G,33,6,1,5
2023,2023-08-08,Bridget Carleton,Lynx,F,2,0,0,0
2023,2023-08-08,Nikolina Milic,Lynx,F,17,12,3,1
2023,2023-08-08,Rachel Banham,Lynx,G,7,3,1,3
2023,2023-08-08,Tiffany Mitchell,Lynx,G,8,0,2,1
2023,2023-08-08,Aerial Powers,Lynx,G,3,3,0,0
2023,2023-08-08,Alanna Smith,Sky,F,24,3,7,1
2023,2023-08-08,Elizabeth Williams,Sky,C,34,18,9,4
2023,2023-08-08,Courtney Williams,Sky,G,33,12,2,6
2023,2023-08-08,Kahleah Copper,Sky,G,33,23,3,1
2023,2023-08-08,Marina Mabrey,Sky,G,31,11,3,3
2023,2023-08-08,Robyn Parks,Sky,F,11,6,1,0
2023,2023-08-08,Morgan Bertsch,Sky,F,15,4,3,1
2023,2023-08-08,Dana Evans,Sky,G,19,2,0,4
2023,2023-08-08,A'ja Wilson,Aces,F,24,28,14,1
2023,2023-08-08,Kiah Stokes,Aces,C,21,0,10,1
2023,2023-08-08,Chelsea Gray,Aces,G,22,16,3,5
2023,2023-08-08,Kelsey Plum,Aces,G,35,20,3,8
2023,2023-08-08,Jackie Young,Aces,G,29,18,7,6
2023,2023-08-08,Alysha Clark,Aces,F,27,11,3,2
2023,2023-08-08,Cayla George,Aces,F,14,0,1,1
2023,2023-08-08,Alaina Coates,Aces,C,6,3,1,0
2023,2023-08-08,Sydney Colson,Aces,G,2,0,1,1
2023,2023-08-08,Kierstan Bell,Aces,G,19,8,2,2
2023,2023-08-08,Natasha Howard,Wings,F,35,10,4,3
2023,2023-08-08,Satou Sabally,Wings,F,31,21,5,2
2023,2023-08-08,Teaira McCowan,Wings,C,10,0,2,0
2023,2023-08-08,Arike Ogunbowale,Wings,G,39,12,6,4
2023,2023-08-08,Crystal Dangerfield,Wings,G,27,11,3,4
2023,2023-08-08,Maddy Siegrist,Wings,F,20,9,3,1
2023,2023-08-08,Kalani Brown,Wings,C,21,16,7,2
2023,2023-08-08,Odyssey Sims,Wings,G,6,0,0,2
2023,2023-08-08,Veronica Burton,Wings,G,13,5,0,5
2023,2023-08-08,Tianna Hawkins,Mystics,F,24,4,3,3
2023,2023-08-08,Myisha Hines-Allen,Mystics,F,21,11,3,7
2023,2023-08-08,Natasha Cloud,Mystics,G,32,7,4,4
2023,2023-08-08,Brittney Sykes,Mystics,G,32,24,5,2
2023,2023-08-08,Shatori Walker-Kimbrough,Mystics,G,35,10,1,2
2023,2023-08-08,Cyesha Damian Goree,Mystics,F,22,4,1,0
2023,2023-08-08,Queen Egbo,Mystics,C,11,6,6,0
2023,2023-08-08,Linnae Harper,Mystics,G,3,0,1,0
2023,2023-08-08,Li Meng,Mystics,G,19,6,2,1
2023,2023-08-08,Brianna Turner,Mercury,F,24,4,9,1
2023,2023-08-08,Brittney Griner,Mercury,C,24,11,8,3
2023,2023-08-08,Diana Taurasi,Mercury,G,23,15,4,4
2023,2023-08-08,Moriah Jefferson,Mercury,G,28,15,3,4
2023,2023-08-08,Sophie Cunningham,Mercury,G,24,14,1,4
2023,2023-08-08,Michaela Onyenwere,Mercury,F,15,11,2,0
2023,2023-08-08,Kadi Sissoko,Mercury,F,15,4,1,1
2023,2023-08-08,Megan Gustafson,Mercury,C,16,8,2,2
2023,2023-08-08,Sug Sutton,Mercury,G,15,6,0,4
2023,2023-08-08,Destanni Henderson,Mercury,G,16,3,3,1
2023,2023-08-06,Emma Cannon,Fever,F,17,0,2,1
2023,2023-08-06,Aliyah Boston,Fever,F,34,25,10,2
2023,2023-08-06,Erica Wheeler,Fever,G,31,15,5,5
2023,2023-08-06,Kelsey Mitchell,Fever,G,30,20,4,1
2023,2023-08-06,Lexie Hull,Fever,G,30,0,5,1
2023,2023-08-06,Victaria Saxton,Fever,F,0,0,0,0
2023,2023-08-06,Amanda Zahui B.,Fever,C,6,0,2,0
2023,2023-08-06,Victoria Vivians,Fever,G,23,6,5,0
2023,2023-08-06,Kristy Wallace,Fever,G,11,5,0,1
2023,2023-08-06,Maya Caldwell,Fever,G,10,0,0,0
2023,2023-08-06,Grace Berger,Fever,G,8,2,0,1
2023,2023-08-06,Cheyenne Parker,Dream,F,29,16,6,3
2023,2023-08-06,Nia Coffey,Dream,F,30,9,5,3
2023,2023-08-06,Allisha Gray,Dream,G,33,21,3,4
2023,2023-08-06,Aari McDonald,Dream,G,14,3,2,1
2023,2023-08-06,Rhyne Howard,Dream,G,36,24,4,3
2023,2023-08-06,Monique Billings,Dream,F,11,0,2,3
2023,2023-08-06,Naz Hillmon,Dream,F,10,0,2,1
2023,2023-08-06,Danielle Robinson,Dream,G,25,9,3,3
2023,2023-08-06,Haley Jones,Dream,G,12,0,1,2
2023,2023-08-06,A'ja Wilson,Aces,F,25,9,7,2
2023,2023-08-06,Kiah Stokes,Aces,C,17,0,2,1
2023,2023-08-06,Chelsea Gray,Aces,G,35,15,3,6
2023,2023-08-06,Kelsey Plum,Aces,G,30,12,3,3
2023,2023-08-06,Jackie Young,Aces,G,30,16,0,1
2023,2023-08-06,Alysha Clark,Aces,F,20,3,5,0
2023,2023-08-06,Cayla George,Aces,F,10,0,1,0
2023,2023-08-06,Alaina Coates,Aces,C,7,2,3,0
2023,2023-08-06,Sydney Colson,Aces,G,9,0,0,1
2023,2023-08-06,Kierstan Bell,Aces,G,17,4,0,0
2023,2023-08-06,Betnijah Laney,Liberty,F,32,13,9,3
2023,2023-08-06,Breanna Stewart,Liberty,F,34,23,6,5
2023,2023-08-06,Jonquel Jones,Liberty,F,29,12,14,4
2023,2023-08-06,Courtney Vandersloot,Liberty,G,30,10,4,6
2023,2023-08-06,Sabrina Ionescu,Liberty,G,32,31,5,7
2023,2023-08-06,Kayla Thornton,Liberty,F,22,8,7,3
2023,2023-08-06,Nyara Sabally,Liberty,F,4,0,1,0
2023,2023-08-06,Epiphanny Prince,Liberty,G,4,2,0,0
2023,2023-08-06,Marine Johannes,Liberty,G,10,0,1,0
2023,2023-08-06,Jocelyn Willoughby,Liberty,G,4,0,1,0
2023,2023-08-06,Nneka Ogwumike,Sparks,F,32,20,10,5
2023,2023-08-06,Karlie Samuelson,Sparks,F,30,13,1,2
2023,2023-08-06,Azura Stevens,Sparks,F,25,17,6,1
2023,2023-08-06,Layshia Clarendon,Sparks,G,21,7,3,1
2023,2023-08-06,Jordin Canada,Sparks,G,40,15,4,7
2023,2023-08-06,Dearica Hamby,Sparks,F,23,4,7,3
2023,2023-08-06,Jasmine Thomas,Sparks,G,7,0,0,2
2023,2023-08-06,Rae Burrell,Sparks,G,4,5,0,0
2023,2023-08-06,Zia Cooke,Sparks,G,19,10,1,0
2023,2023-08-06,Tianna Hawkins,Mystics,F,29,23,3,1
2023,2023-08-06,Myisha Hines-Allen,Mystics,F,24,5,2,4
2023,2023-08-06,Natasha Cloud,Mystics,G,35,13,6,7
2023,2023-08-06,Brittney Sykes,Mystics,G,33,17,3,6
2023,2023-08-06,Shatori Walker-Kimbrough,Mystics,G,34,5,1,1
2023,2023-08-06,Cyesha Damian Goree,Mystics,F,8,3,4,0
2023,2023-08-06,Queen Egbo,Mystics,C,18,8,4,0
2023,2023-08-06,Linnae Harper,Mystics,G,0,0,0,0
2023,2023-08-06,Li Meng,Mystics,G,18,9,1,0
2023,2023-08-06,Alanna Smith,Sky,F,25,3,5,3
2023,2023-08-06,Elizabeth Williams,Sky,C,31,9,3,1
2023,2023-08-06,Courtney Williams,Sky,G,29,4,8,8
2023,2023-08-06,Kahleah Copper,Sky,G,32,23,0,1
2023,2023-08-06,Marina Mabrey,Sky,G,31,32,5,1
2023,2023-08-06,Robyn Parks,Sky,F,9,6,1,0
2023,2023-08-06,Morgan Bertsch,Sky,F,15,11,5,0
2023,2023-08-06,Ruthy Hebard,Sky,F,7,2,3,0
2023,2023-08-06,Dana Evans,Sky,G,21,14,1,5
2023,2023-08-06,Natasha Howard,Wings,F,35,24,5,4
2023,2023-08-06,Satou Sabally,Wings,F,39,25,5,8
2023,2023-08-06,Teaira McCowan,Wings,C,19,11,9,2
2023,2023-08-06,Arike Ogunbowale,Wings,G,36,14,4,3
2023,2023-08-06,Crystal Dangerfield,Wings,G,23,2,1,1
2023,2023-08-06,Maddy Siegrist,Wings,F,10,6,5,1
2023,2023-08-06,Kalani Brown,Wings,C,16,13,3,0
2023,2023-08-06,Odyssey Sims,Wings,G,9,0,0,0
2023,2023-08-06,Ashley Joens,Wings,G,0,1,0,0
2023,2023-08-06,Veronica Burton,Wings,G,11,0,2,1
2023,2023-08-05,Gabby Williams,Storm,F,37,14,5,6
2023,2023-08-05,Dulcy Fankam Mendjiadeu,Storm,F,12,9,5,0
2023,2023-08-05,Ezi Magbegor,Storm,C,35,19,7,4
2023,2023-08-05,Sami Whitcomb,Storm,G,29,14,3,4
2023,2023-08-05,Jewell Loyd,Storm,G,39,32,4,4
2023,2023-08-05,Mercedes Russell,Storm,C,24,0,8,0
2023,2023-08-05,Kia Nurse,Storm,G,15,7,2,0
2023,2023-08-05,Jordan Horston,Storm,G,8,2,2,0
2023,2023-08-05,Brianna Turner,Mercury,F,32,6,5,3
2023,2023-08-05,Brittney Griner,Mercury,C,24,22,6,4
2023,2023-08-05,Diana Taurasi,Mercury,G,32,28,4,2
2023,2023-08-05,Moriah Jefferson,Mercury,G,15,2,1,6
2023,2023-08-05,Sophie Cunningham,Mercury,G,35,13,5,2
2023,2023-08-05,Michaela Onyenwere,Mercury,F,4,0,0,0
2023,2023-08-05,Kadi Sissoko,Mercury,F,8,0,1,1
2023,2023-08-05,Megan Gustafson,Mercury,C,15,13,4,1
2023,2023-08-05,Shey Peddy,Mercury,G,6,0,1,0
2023,2023-08-05,Sug Sutton,Mercury,G,28,7,0,8
2023,2023-08-04,DeWanna Bonner,Sun,F,26,14,5,1
2023,2023-08-04,Alyssa Thomas,Sun,F,31,11,7,8
2023,2023-08-04,Tiffany Hayes,Sun,G,29,18,4,3
2023,2023-08-04,Rebecca Allen,Sun,G,25,5,4,4
2023,2023-08-04,Natisha Hiedeman,Sun,G,16,10,0,0
2023,2023-08-04,Olivia Nelson-Ododa,Sun,F,28,10,10,4
2023,2023-08-04,Tyasha Harris,Sun,G,24,9,0,1
2023,2023-08-04,DiJonai Carrington,Sun,G,18,11,2,0
2023,2023-08-04,Leigha Brown,Sun,G,4,0,0,0
2023,2023-08-04,Emma Cannon,Fever,F,25,11,4,2
2023,2023-08-04,Aliyah Boston,Fever,F,33,19,8,4
2023,2023-08-04,Erica Wheeler,Fever,G,27,12,5,4
2023,2023-08-04,Kelsey Mitchell,Fever,G,31,13,0,2
2023,2023-08-04,Lexie Hull,Fever,G,18,0,0,0
2023,2023-08-04,Victaria Saxton,Fever,F,4,5,1,0
2023,2023-08-04,Amanda Zahui B.,Fever,C,7,0,0,0
2023,2023-08-04,Victoria Vivians,Fever,G,12,1,1,0
2023,2023-08-04,Kristy Wallace,Fever,G,14,3,2,2
2023,2023-08-04,Maya Caldwell,Fever,G,12,4,3,1
2023,2023-08-04,Grace Berger,Fever,G,19,4,1,0
2023,2023-08-04,Nneka Ogwumike,Sparks,F,26,18,8,3
2023,2023-08-04,Karlie Samuelson,Sparks,F,16,0,4,1
2023,2023-08-04,Azura Stevens,Sparks,F,30,19,7,1
2023,2023-08-04,Layshia Clarendon,Sparks,G,22,3,4,2
2023,2023-08-04,Jordin Canada,Sparks,G,35,8,8,7
2023,2023-08-04,Dearica Hamby,Sparks,F,28,14,7,3
2023,2023-08-04,Jasmine Thomas,Sparks,G,9,0,0,0
2023,2023-08-04,Evina Westbrook,Sparks,G,6,5,2,0
2023,2023-08-04,Rae Burrell,Sparks,G,3,0,1,0
2023,2023-08-04,Zia Cooke,Sparks,G,25,10,2,0
2023,2023-08-04,Tianna Hawkins,Mystics,F,31,17,5,1
2023,2023-08-04,Myisha Hines-Allen,Mystics,F,21,1,9,4
2023,2023-08-04,Natasha Cloud,Mystics,G,32,10,1,6
2023,2023-08-04,Brittney Sykes,Mystics,G,35,8,7,8
2023,2023-08-04,Shatori Walker-Kimbrough,Mystics,G,33,11,0,1
2023,2023-08-04,Cyesha Damian Goree,Mystics,F,8,7,0,0
2023,2023-08-04,Queen Egbo,Mystics,C,21,15,9,0
2023,2023-08-04,Li Meng,Mystics,G,19,10,1,2
2023,2023-08-04,Alanna Smith,Sky,F,31,20,5,2
2023,2023-08-04,Elizabeth Williams,Sky,C,31,4,3,5
2023,2023-08-04,Courtney Williams,Sky,G,29,25,6,6
2023,2023-08-04,Kahleah Copper,Sky,G,30,25,2,2
2023,2023-08-04,Marina Mabrey,Sky,G,27,16,5,4
2023,2023-08-04,Robyn Parks,Sky,F,18,8,4,0
2023,2023-08-04,Morgan Bertsch,Sky,F,9,0,2,1
2023,2023-08-04,Ruthy Hebard,Sky,F,9,2,2,0
2023,2023-08-04,Taylor Soule,Sky,F,1,0,0,1
2023,2023-08-04,Dana Evans,Sky,G,15,4,0,3
2023,2023-08-04,Natasha Howard,Wings,F,38,28,12,11
2023,2023-08-04,Satou Sabally,Wings,F,32,18,4,4
2023,2023-08-04,Teaira McCowan,Wings,C,26,8,2,2
2023,2023-08-04,Arike Ogunbowale,Wings,G,34,11,2,3
2023,2023-08-04,Crystal Dangerfield,Wings,G,19,2,2,2
2023,2023-08-04,Maddy Siegrist,Wings,F,17,10,3,0
2023,2023-08-04,Kalani Brown,Wings,C,13,7,2,0
2023,2023-08-04,Odyssey Sims,Wings,G,9,0,0,2
2023,2023-08-04,Veronica Burton,Wings,G,12,5,1,2
2023,2023-08-04,Betnijah Laney,Liberty,F,30,17,5,3
2023,2023-08-04,Breanna Stewart,Liberty,F,37,17,8,2
2023,2023-08-04,Jonquel Jones,Liberty,F,29,15,17,1
2023,2023-08-04,Courtney Vandersloot,Liberty,G,30,2,2,7
2023,2023-08-04,Sabrina Ionescu,Liberty,G,34,18,5,6
2023,2023-08-04,Kayla Thornton,Liberty,F,14,5,4,0
2023,2023-08-04,Nyara Sabally,Liberty,F,5,0,1,0
2023,2023-08-04,Marine Johannes,Liberty,G,16,2,0,1
2023,2023-08-04,Jocelyn Willoughby,Liberty,G,5,0,1,0
2023,2023-08-04,Jessica Shepard,Lynx,F,29,7,11,3
2023,2023-08-04,Napheesa Collier,Lynx,F,35,18,8,2
2023,2023-08-04,Diamond Miller,Lynx,F,33,7,5,2
2023,2023-08-04,Kayla McBride,Lynx,G,36,14,2,1
2023,2023-08-04,Lindsay Allen,Lynx,G,35,9,3,10
2023,2023-08-04,Bridget Carleton,Lynx,F,6,0,0,1
2023,2023-08-04,Nikolina Milic,Lynx,F,15,9,3,2
2023,2023-08-04,Tiffany Mitchell,Lynx,G,11,2,0,0
2023,2023-08-03,Cheyenne Parker,Dream,F,25,20,7,2
2023,2023-08-03,Nia Coffey,Dream,F,22,2,4,0
2023,2023-08-03,Danielle Robinson,Dream,G,17,2,0,1
2023,2023-08-03,Allisha Gray,Dream,G,23,10,4,1
2023,2023-08-03,Rhyne Howard,Dream,G,34,14,2,2
2023,2023-08-03,Monique Billings,Dream,F,15,8,3,1
2023,2023-08-03,Naz Hillmon,Dream,F,16,0,5,0
2023,2023-08-03,Laeticia Amihere,Dream,F,7,3,1,0
2023,2023-08-03,Iliana Rupert,Dream,C,5,3,2,0
2023,2023-08-03,AD Durr,Dream,G,6,0,0,2
2023,2023-08-03,Aari McDonald,Dream,G,22,4,1,5
2023,2023-08-03,Haley Jones,Dream,G,8,5,2,2
2023,2023-08-03,Brianna Turner,Mercury,F,23,0,8,0
2023,2023-08-03,Megan Gustafson,Mercury,C,27,8,8,1
2023,2023-08-03,Diana Taurasi,Mercury,G,30,42,4,2
2023,2023-08-03,Moriah Jefferson,Mercury,G,22,8,4,4
2023,2023-08-03,Sophie Cunningham,Mercury,G,24,7,3,1
2023,2023-08-03,Michaela Onyenwere,Mercury,F,12,8,1,1
2023,2023-08-03,Liz Dixon,Mercury,F,7,2,4,2
2023,2023-08-03,Kadi Sissoko,Mercury,F,15,6,1,0
2023,2023-08-03,Shey Peddy,Mercury,G,22,5,4,3
2023,2023-08-03,Sug Sutton,Mercury,G,17,5,3,3
2023,2023-08-02,Natasha Howard,Wings,F,30,4,12,3
2023,2023-08-02,Satou Sabally,Wings,F,35,18,9,2
2023,2023-08-02,Teaira McCowan,Wings,C,27,12,6,3
2023,2023-08-02,Arike Ogunbowale,Wings,G,33,27,3,4
2023,2023-08-02,Crystal Dangerfield,Wings,G,27,2,5,4
2023,2023-08-02,Maddy Siegrist,Wings,F,13,7,2,0
2023,2023-08-02,Awak Kuier,Wings,F,4,2,2,0
2023,2023-08-02,Kalani Brown,Wings,C,13,2,2,0
2023,2023-08-02,Odyssey Sims,Wings,G,12,0,2,0
2023,2023-08-02,Veronica Burton,Wings,G,6,2,1,1
2023,2023-08-02,Gabby Williams,Storm,F,32,7,3,5
2023,2023-08-02,Dulcy Fankam Mendjiadeu,Storm,F,13,2,1,0
2023,2023-08-02,Ezi Magbegor,Storm,C,38,14,9,1
